Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
5/11/2015 13:00,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,INGLESIDE,NONE,600 Block of PERALTA AV,-122.4088914,37.74178819
5/11/2015 13:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,3600 Block of LYON ST,-122.4482784,37.80427189
5/11/2015 13:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,0 Block of PEACE PZ,-122.4296293,37.78489667
5/11/2015 12:50,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294
5/11/2015 12:39,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Monday,TARAVAL,NONE,800 Block of QUINTARA ST,-122.4744878,37.74866061
5/11/2015 12:30,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,TENDERLOIN,NONE,300 Block of GOLDEN GATE AV,-122.416352,37.78160314
5/11/2015 12:10,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,TARAVAL,NONE,HIGUERA AV / VIDAL DR,-122.4847802,37.71844893
5/11/2015 12:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,INGLESIDE,"ARREST, BOOKED",600 Block of PORTOLA DR,-122.4519044,37.74529934
5/11/2015 12:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,SOUTHERN,NONE,100 Block of 9TH ST,-122.4134733,37.77516335
5/11/2015 12:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,TARAVAL,NONE,2200 Block of LINCOLN WY,-122.4820814,37.76514732
5/11/2015 12:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,TARAVAL,NONE,0 Block of HARDING RD,-122.4977043,37.72473844
5/11/2015 12:00,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,PARK,"ARREST, BOOKED",200 Block of CLAYTON ST,-122.4493012,37.77303449
5/11/2015 12:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,BAYVIEW,NONE,2000 Block of 22ND ST,-122.4013545,37.75709746
5/11/2015 12:00,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Monday,PARK,"ARREST, BOOKED",200 Block of CLAYTON ST,-122.4493012,37.77303449
5/11/2015 12:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,TENDERLOIN,NONE,HYDE ST / GOLDEN GATE AV,-122.4155082,37.78165428
5/11/2015 12:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,NORTHERN,NONE,GREENWICH ST / PIERCE ST,-122.4391584,37.79853205
5/11/2015 12:00,VEHICLE THEFT,STOLEN TRUCK,Monday,NORTHERN,NONE,GREENWICH ST / PIERCE ST,-122.4391584,37.79853205
5/11/2015 12:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,PARK,NONE,GROVE ST / ASHBURY ST,-122.4478791,37.77466586
5/11/2015 11:59,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Monday,BAYVIEW,NONE,1400 Block of RHODEISLAND ST,-122.4013659,37.75130744
5/11/2015 11:45,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,BAYVIEW,NONE,700 Block of INNES AV,-122.3729261,37.73045996
5/11/2015 11:20,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,SOUTHERN,"ARREST, BOOKED",1100 Block of FOLSOM ST,-122.4098458,37.77524071
5/11/2015 11:10,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/11/2015 11:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,RICHMOND,NONE,3200 Block of BALBOA ST,-122.4935882,37.77594071
5/11/2015 11:00,LARCENY/THEFT,THEFT OF CHECKS OR CREDIT CARDS,Monday,SOUTHERN,NONE,0 Block of HOWARD ST,-122.3921341,37.79169725
5/11/2015 11:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,NORTHPOINT ST / MASON ST,-122.4137895,37.80655265
5/11/2015 11:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Monday,NORTHERN,NONE,VANNESS AV / TURK ST,-122.4206419,37.78196082
5/11/2015 10:27,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,SOUTHERN,"ARREST, BOOKED",1200 Block of MISSION ST,-122.4135835,37.77704362
5/11/2015 10:00,ASSAULT,BATTERY,Monday,INGLESIDE,"ARREST, BOOKED",MISSION ST / SILVER AV,-122.431295,37.72872979
5/11/2015 10:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,PARK,NONE,OAK ST / ASHBURY ST,-122.4473145,37.77187606
5/11/2015 10:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,RICHMOND,NONE,FULTON ST / 6TH AV,-122.4637499,37.77362241
5/11/2015 9:45,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,SOUTHERN,NONE,500 Block of 9TH ST,-122.4077021,37.77069679
5/11/2015 9:35,ASSAULT,ASSAULT,Monday,NORTHERN,"ARREST, BOOKED",0 Block of MARINA BL,-122.4329516,37.80505202
5/11/2015 9:00,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,RICHMOND,NONE,800 Block of 35TH AV,-122.495039,37.77299275
5/11/2015 9:00,VEHICLE THEFT,STOLEN TRUCK,Monday,BAYVIEW,NONE,300 Block of SALINAS AV,-122.3994552,37.72146465
5/11/2015 9:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,CENTRAL,NONE,800 Block of LEAVENWORTH ST,-122.4153487,37.78885421
5/11/2015 9:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,NORTHERN,NONE,2300 Block of LOMBARD ST,-122.4401987,37.79943523
5/11/2015 8:45,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,INGLESIDE,NONE,300 Block of JUANITA WY,-122.4596484,37.73919894
5/11/2015 8:45,VEHICLE THEFT,STOLEN TRUCK,Monday,INGLESIDE,NONE,300 Block of JUANITA WY,-122.4596484,37.73919894
5/11/2015 8:40,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,CENTRAL,NONE,200 Block of SACRAMENTO ST,-122.3983835,37.79430355
5/11/2015 8:40,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,MISSION,NONE,2400 Block of MISSION ST,-122.4190253,37.75761347
5/11/2015 8:30,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Monday,MISSION,NONE,3200 Block of 22ND ST,-122.4193083,37.75545608
5/11/2015 8:15,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Monday,RICHMOND,NONE,FULTON ST / 14TH AV,-122.4722981,37.77311436
5/11/2015 8:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641
5/11/2015 8:00,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Monday,MISSION,NONE,100 Block of LIBERTY ST,-122.4245977,37.75755077
5/11/2015 8:00,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,PARK,NONE,1600 Block of GROVE ST,-122.4437959,37.77524304
5/11/2015 8:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,SOUTHERN,NONE,700 Block of NATOMA ST,-122.4129044,37.77599818
5/11/2015 8:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,TARAVAL,NONE,1200 Block of 8TH AV,-122.4653786,37.76500573
5/11/2015 7:44,ASSAULT,ATTEMPTED HOMICIDE WITH BODILY FORCE,Monday,MISSION,"ARREST, BOOKED",100 Block of CAPP ST,-122.4185499,37.76428371
5/11/2015 7:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,BAYVIEW,NONE,1900 Block of NEWCOMB AV,-122.3963759,37.73889936
5/11/2015 7:30,ROBBERY,"SHOPLIFTING, FORCE AGAINST AGENT",Monday,NORTHERN,NONE,1200 Block of SUTTER ST,-122.4209419,37.78759616
5/11/2015 7:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,TARAVAL,NONE,9TH AV / MORAGA ST,-122.4657906,37.75658204
5/11/2015 7:03,ROBBERY,"ROBBERY, BODILY FORCE",Monday,MISSION,NONE,24TH ST / POTRERO AV,-122.4063384,37.75300429
5/11/2015 6:57,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,BAYVIEW,NONE,1000 Block of REVERE AV,-122.3798619,37.72588882
5/11/2015 6:57,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,BAYVIEW,NONE,1000 Block of REVERE AV,-122.3798619,37.72588882
5/11/2015 5:50,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Monday,CENTRAL,NONE,0 Block of POST ST,-122.4023466,37.78900334
5/11/2015 5:11,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Monday,MISSION,NONE,300 Block of ALABAMA ST,-122.4124227,37.76482503
5/11/2015 4:45,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.402246,37.78108882
5/11/2015 4:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,NORTHERN,NONE,0 Block of CHURCH ST,-122.42911,37.76989883
5/11/2015 4:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,INGLESIDE,NONE,100 Block of DELTA ST,-122.4076404,37.71755809
5/11/2015 2:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,TARAVAL,NONE,LINCOLN WY / 14TH AV,-122.4717998,37.7656867
5/11/2015 2:13,BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY",Monday,BAYVIEW,NONE,1700 Block of CESAR CHAVEZ ST,-122.3943479,37.7499132
5/11/2015 2:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,NORTHERN,NONE,SACRAMENTO ST / VANNESS AV,-122.422517,37.79128899
5/11/2015 2:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,NORTHERN,NONE,BELCHER ST / 14TH ST,-122.4300823,37.76766275
5/11/2015 1:32,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,CENTRAL,NONE,JACKSON ST / POWELL ST,-122.4099006,37.79561712
5/11/2015 1:00,VEHICLE THEFT,STOLEN TRUCK,Monday,CENTRAL,NONE,600 Block of JONES ST,-122.4131628,37.7870801
5/11/2015 1:00,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Monday,RICHMOND,NONE,3900 Block of CLAY ST,-122.4582235,37.7877165
5/11/2015 1:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,PARK,NONE,HAIGHT ST / COLE ST,-122.4507099,37.76952623
5/11/2015 0:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,INGLESIDE,NONE,2400 Block of SAN JOSE AV,-122.4478172,37.71922946
5/11/2015 0:01,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,NORTHERN,NONE,300 Block of LINDEN ST,-122.4235803,37.77627128
5/11/2015 0:01,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,PARK,NONE,0 Block of HATTIE ST,-122.4409428,37.76136589
5/3/2015 23:46,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,SOUTHERN,"ARREST, BOOKED",300 Block of 4TH ST,-122.3998338,37.78104322
5/3/2015 23:46,ASSAULT,THREATS AGAINST LIFE,Sunday,SOUTHERN,"ARREST, BOOKED",300 Block of 4TH ST,-122.3998338,37.78104322
5/3/2015 23:20,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,NORTHERN,"ARREST, BOOKED",2300 Block of FRANCISCO ST,-122.4438964,37.80085417
5/3/2015 23:02,ASSAULT,BATTERY,Sunday,NORTHERN,"ARREST, BOOKED",2400 Block of FRANCISCO ST,-122.4455311,37.80053487
5/3/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,200 Block of ELSIE ST,-122.4193723,37.74041369
5/3/2015 23:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,0 Block of VALMAR TR,-122.4235483,37.72682302
5/3/2015 23:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,STOCKTON ST / NORTHPOINT ST,-122.4105006,37.80696307
5/3/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,STOCKTON ST / NORTHPOINT ST,-122.4105006,37.80696307
5/3/2015 23:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,NORTHERN,NONE,POLK ST / FRANCISCO ST,-122.4232775,37.80341242
5/3/2015 22:50,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,TENDERLOIN,NONE,LARKIN ST / ELLIS ST,-122.4177103,37.78423629
5/3/2015 22:45,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,1900 Block of 16TH AV,-122.4731357,37.75156462
5/3/2015 22:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,BRAZIL AV / LAGRANDE AV,-122.425479,37.72023256
5/3/2015 22:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,BAYVIEW,NONE,200 Block of HESTER AV,-122.3980104,37.71291556
5/3/2015 22:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,FOLSOM ST / 11TH ST,-122.4140273,37.77186362
5/3/2015 21:35,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,SOUTHERN,NONE,100 Block of BRANNAN ST,-122.3890406,37.78432123
5/3/2015 21:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,400 Block of POTRERO AV,-122.4074302,37.7638215
5/3/2015 21:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,300 Block of BENTON AV,-122.4192428,37.73398396
5/3/2015 21:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Sunday,MISSION,NONE,400 Block of POTRERO AV,-122.4074302,37.7638215
5/3/2015 21:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,600 Block of DOUGLASS ST,-122.4387348,37.75302717
5/3/2015 21:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,800 Block of PACHECO ST,-122.4695468,37.75356504
5/3/2015 21:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,SOUTHERN,NONE,HOWARD ST / 5TH ST,-122.4049344,37.78149872
5/3/2015 20:55,ASSAULT,BATTERY,Sunday,MISSION,NONE,2900 Block of 23RD ST,-122.411589,37.75431332
5/3/2015 20:55,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,MISSION,NONE,2900 Block of 23RD ST,-122.411589,37.75431332
5/3/2015 20:45,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,14TH AV / ULLOA ST,-122.4701044,37.74142371
5/3/2015 20:43,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.40307,37.78526863
5/3/2015 20:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,RICHMOND,NONE,200 Block of 9TH AV,-122.4677645,37.78371438
5/3/2015 20:21,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,NORTHERN,NONE,1700 Block of WASHINGTON ST,-122.4220772,37.79320618
5/3/2015 20:05,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,PARK,NONE,BUENAVISTAEAST AV / DUBOCE AV,-122.4383383,37.7690066
5/3/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,100 Block of NORTHPOINT ST,-122.4097236,37.80711542
5/3/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,200 Block of 8TH ST,-122.4112719,37.77603295
5/3/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,CENTRAL,NONE,600 Block of PINE ST,-122.4065367,37.79134196
5/3/2015 19:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/3/2015 19:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
5/3/2015 19:30,ASSAULT,BATTERY,Sunday,CENTRAL,NONE,POWELL ST / BAY ST,-122.4119531,37.80582429
5/3/2015 19:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,4TH ST / BRYANT ST,-122.3980634,37.77956585
5/3/2015 19:25,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.4135641,37.77951403
5/3/2015 19:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,1800 Block of MONTGOMERY ST,-122.4051988,37.805247
5/3/2015 19:05,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,MISSION,NONE,20TH ST / CAPP ST,-122.4179645,37.75869682
5/3/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,TARAVAL,NONE,1600 Block of 16TH AV,-122.4736864,37.75743507
5/3/2015 19:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,500 Block of DOUGLASS ST,-122.4389076,37.75481625
5/3/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,1800 Block of 46TH AV,-122.5052709,37.75201369
5/3/2015 19:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,SILVER AV / ALEMANY BL,-122.4333869,37.72977503
5/3/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,BAY ST / FRANKLIN ST,-122.4267565,37.80393523
5/3/2015 18:45,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,NORTHERN,NONE,3200 Block of PIERCE ST,-122.4393685,37.79993194
5/3/2015 18:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,800 Block of BRANNAN ST,-122.404385,37.77219582
5/3/2015 18:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,FRONT ST / GREEN ST,-122.4002527,37.80060752
5/3/2015 18:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935
5/3/2015 18:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,STEINER ST / GROVE ST,-122.4330299,37.7765502
5/3/2015 18:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,PIERCE ST / CHESTNUT ST,-122.4395049,37.80040249
5/3/2015 18:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,BAY ST / STOCKTON ST,-122.4103138,37.80602666
5/3/2015 18:03,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,14TH AV / BALBOA ST,-122.4725736,37.77684285
5/3/2015 18:00,ASSAULT,THREATS AGAINST LIFE,Sunday,TARAVAL,NONE,200 Block of RALSTON ST,-122.4689994,37.71701289
5/3/2015 18:00,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,BAYVIEW,NONE,1000 Block of GRIFFITH ST,-122.3789208,37.72861197
5/3/2015 18:00,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,INGLESIDE,NONE,0 Block of ONONDAGA AV,-122.438971,37.72169486
5/3/2015 18:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,NORTHERN,NONE,500 Block of BIRCH ST,-122.4257306,37.77791092
5/3/2015 18:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,MISSION,NONE,1200 Block of NOE ST,-122.4317472,37.7494248
5/3/2015 18:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,TARAVAL,NONE,2000 Block of 36TH AV,-122.4942918,37.74875853
5/3/2015 18:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,INGLESIDE,NONE,0 Block of LEESE ST,-122.423804,37.73706654
5/3/2015 18:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,CENTRAL,UNFOUNDED,GEARY ST / HYDE ST,-122.4164521,37.78630869
5/3/2015 18:00,VEHICLE THEFT,STOLEN TRUCK,Sunday,MISSION,NONE,24TH ST / VERMONT ST,-122.4034091,37.75317799
5/3/2015 18:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,INGLESIDE,NONE,STILL ST / ROTTECK ST,-122.4308426,37.73181653
5/3/2015 17:53,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,14TH AV / BALBOA ST,-122.4725736,37.77684285
5/3/2015 17:45,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,2400 Block of LOMBARD ST,-122.441854,37.79920972
5/3/2015 17:45,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,CENTRAL,NONE,300 Block of THE EMBARCADERONORTH ST,-122.3963744,37.79805325
5/3/2015 17:36,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.4072441,37.78656476
5/3/2015 17:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054
5/3/2015 17:30,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Sunday,TARAVAL,NONE,200 Block of LAKESHORE DR,-122.4974833,37.73058839
5/3/2015 17:30,VEHICLE THEFT,STOLEN TRUCK,Sunday,BAYVIEW,NONE,KEITH ST / QUESADA AV,-122.3877294,37.73123239
5/3/2015 17:25,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,CENTRAL,NONE,500 Block of GRANT AV,-122.4058005,37.79212334
5/3/2015 17:25,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Sunday,CENTRAL,NONE,500 Block of GRANT AV,-122.4058005,37.79212334
5/3/2015 17:23,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,CENTRAL,NONE,300 Block of JEFFERSON ST,-122.418277,37.80796245
5/3/2015 17:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054
5/3/2015 17:10,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,TENDERLOIN,JUVENILE BOOKED,100 Block of OFARRELL ST,-122.4072441,37.78656476
5/3/2015 17:08,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,HOWARD ST / SUMNER ST,-122.4110162,37.77668935
5/3/2015 17:05,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4084211,37.78356994
5/3/2015 17:05,ROBBERY,ROBBERY OF A CHAIN STORE WITH A KNIFE,Sunday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4084211,37.78356994
5/3/2015 17:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,SOUTHERN,NONE,200 Block of BERRY ST,-122.3944384,37.77485333
5/3/2015 17:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,3200 Block of PIERCE ST,-122.4393685,37.79993194
5/3/2015 17:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,700 Block of CHESTNUT ST,-122.4156992,37.80338896
5/3/2015 17:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,INGLESIDE,NONE,FOERSTER ST / STAPLES AV,-122.4488492,37.72907252
5/3/2015 16:30,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,INGLESIDE,JUVENILE BOOKED,MISSION ST / RICHLAND AV,-122.4244675,37.73606048
5/3/2015 16:30,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,CENTRAL,NONE,BATTERY ST / GREENWICH ST,-122.4019852,37.80323858
5/3/2015 16:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
5/3/2015 16:03,ASSAULT,BATTERY,Sunday,TARAVAL,"ARREST, BOOKED",800 Block of ULLOA ST,-122.4660262,37.74092819
5/3/2015 16:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
5/3/2015 16:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,CENTRAL,NONE,700 Block of GEARY ST,-122.4156546,37.78646724
5/3/2015 16:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,NORTHERN,NONE,100 Block of BUCHANAN ST,-122.4268069,37.77113513
5/3/2015 15:30,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Sunday,TARAVAL,NONE,0 Block of HARDING RD,-122.4977043,37.72473844
5/3/2015 15:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,PAGE ST / GOUGH ST,-122.4224073,37.77408411
5/3/2015 15:30,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,PARK,NONE,JOHNFKENNEDY DR / KEZAR DR,-122.4552904,37.77092819
5/3/2015 15:25,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,TENDERLOIN,"ARREST, BOOKED",0 Block of STOCKTON ST,-122.4063518,37.78603116
5/3/2015 15:14,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,TENDERLOIN,NONE,OFARRELL ST / JONES ST,-122.4129705,37.78578838
5/3/2015 15:05,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,SOUTHERN,NONE,6TH ST / BRYANT ST,-122.4025276,37.77603828
